"","mile","time","kde1.estimate"
"5062",121,1.04166666666667,0.0035241140434287
"5063",121.25,1.04166666666667,0.00350162173392068
"5064",121.5,1.04166666666667,0.00347826914178224
"5065",121.75,1.04166666666667,0.0034540771694567
"5066",122,1.04166666666667,0.00342906149455734
"5067",122.25,1.04166666666667,0.00340323317906879
"5068",122.5,1.04166666666667,0.00337659937176028
"5069",122.75,1.04166666666667,0.00334916408419512
"5070",123,1.04166666666667,0.00332092901968988
"5071",123.25,1.04166666666667,0.00329189443399076
"5072",123.5,1.04166666666667,0.00326206000629682
"5073",123.75,1.04166666666667,0.00323142569956466
"5074",124,1.04166666666667,0.00319999258976272
"5075",124.25,1.04166666666667,0.00316776364488324
"5076",124.5,1.04166666666667,0.00313474443603664
"5077",124.75,1.04166666666667,0.00310094376481
"5078",125,1.04166666666667,0.00306637419322558
"5079",125.25,1.04166666666667,0.00303105246503959
"5080",125.5,1.04166666666667,0.00299499980972282
"5081",125.75,1.04166666666667,0.00295824212320943
"5082",126,1.04166666666667,0.00292081002232916
"5083",126.25,1.04166666666667,0.00288273877269453
"5084",126.5,1.04166666666667,0.00284406809263902
"5085",126.75,1.04166666666667,0.00280484183853812
"5086",127,1.04166666666667,0.00276510757943719
"5087",127.25,1.04166666666667,0.00272491607130714
"5088",127.5,1.04166666666667,0.00268432064340281
"5089",127.75,1.04166666666667,0.00264337651106817
"5090",128,1.04166666666667,0.00260214003087992
"5091",128.25,1.04166666666667,0.00256066791521739
"5092",128.5,1.04166666666667,0.00251901642416905
"5093",128.75,1.04166666666667,0.00247724055311977
"5094",129,1.04166666666667,0.00243539323440073
"5095",129.25,1.04166666666667,0.00239352457102754
"5096",129.5,1.04166666666667,0.00235168111981027
"5097",129.75,1.04166666666667,0.00230990524000927
"5098",130,1.04166666666667,0.00226823452225809
"5099",130.25,1.04166666666667,0.00222670131071115
"5100",130.5,1.04166666666667,0.00218533232933786
"5101",130.75,1.04166666666667,0.00214414842102135
"5102",131,1.04166666666667,0.0021031644056778
"5103",131.25,1.04166666666667,0.0020623890610448
"5104",131.5,1.04166666666667,0.00202182522714989
"5105",131.75,1.04166666666667,0.00198147003282093
"5106",132,1.04166666666667,0.00194131523999577
"5107",132.25,1.04166666666667,0.00190134769908557
"5108",132.5,1.04166666666667,0.00186154990629983
"5109",132.75,1.04166666666667,0.00182190065170001
"5110",133,1.04166666666667,0.0017823757448611
"5111",133.25,1.04166666666667,0.00174294880342432
"5112",133.5,1.04166666666667,0.00170359208855418
"5113",133.75,1.04166666666667,0.00166427737039512
"5114",134,1.04166666666667,0.00162497680607375
"5115",134.25,1.04166666666667,0.00158566381262256
"5116",134.5,1.04166666666667,0.00154631391740997
"5117",134.75,1.04166666666667,0.00150690556924111
"5118",135,1.04166666666667,0.00146742089422774
"5119",135.25,1.04166666666667,0.00142784638178845
"5120",135.5,1.04166666666667,0.00138817348770087
"5121",135.75,1.04166666666667,0.00134839914294552
"5122",136,1.04166666666667,0.00130852615911341
"5123",87,1.08333333333333,0.0016830524782441
"5124",87.25,1.08333333333333,0.0017348614809251
"5125",87.5,1.08333333333333,0.0017857835593642
"5126",87.75,1.08333333333333,0.00183571520666665
"5127",88,1.08333333333333,0.00188456121237386
"5128",88.25,1.08333333333333,0.00193223528003105
"5129",88.5,1.08333333333333,0.00197866053115654
"5130",88.75,1.08333333333333,0.00202376988952724
"5131",89,1.08333333333333,0.00206750634158437
"5132",89.25,1.08333333333333,0.00210982307071712
"5133",89.5,1.08333333333333,0.00215068346516268
"5134",89.75,1.08333333333333,0.00219006100123311
"5135",90,1.08333333333333,0.00222793900550673
"5136",90.25,1.08333333333333,0.00226431030147001
"5137",90.5,1.08333333333333,0.00229917674783409
"5138",90.75,1.08333333333333,0.002332548677348
"5139",91,1.08333333333333,0.00236444424636413
"5140",91.25,1.08333333333333,0.00239488870665721
"5141",91.5,1.08333333333333,0.00242391361204006
"5142",91.75,1.08333333333333,0.00245155597314268
"5143",92,1.08333333333333,0.00247785737431786
"5144",92.25,1.08333333333333,0.00250286306700212
"5145",92.5,1.08333333333333,0.00252662105399362
"5146",92.75,1.08333333333333,0.00254918117901458
"5147",93,1.08333333333333,0.00257059423561064
"5148",93.25,1.08333333333333,0.00259091110891514
"5149",93.5,1.08333333333333,0.00261018196308621
"5150",93.75,1.08333333333333,0.00262845548632643
"5151",94,1.08333333333333,0.00264577820433527
"5152",94.25,1.08333333333333,0.0026621938718469
"5153",94.5,1.08333333333333,0.00267774295058872
"5154",94.75,1.08333333333333,0.00269246218058422
"5155",95,1.08333333333333,0.00270638425023824
"5156",95.25,1.08333333333333,0.00271953756910689
"5157",95.5,1.08333333333333,0.00273194614568995
"5158",95.75,1.08333333333333,0.0027436295710126
"5159",96,1.08333333333333,0.0027546031072048
"5160",96.25,1.08333333333333,0.00276487787876095
"5161",96.5,1.08333333333333,0.00277446116268698
"5162",96.75,1.08333333333333,0.00278335677233188
"5163",97,1.08333333333333,0.00279156552837236
"5164",97.25,1.08333333333333,0.00279908580918366
"5165",97.5,1.08333333333333,0.00280591417169988
"5166",97.75,1.08333333333333,0.00281204603285202
"5167",98,1.08333333333333,0.00281747640078028
"5168",98.25,1.08333333333333,0.00282220064425589
"5169",98.5,1.08333333333333,0.00282621528812326
"5170",98.75,1.08333333333333,0.00282951882208913
"5171",99,1.08333333333333,0.00283211250984673
"5172",99.25,1.08333333333333,0.00283400118533194
"5173",99.5,1.08333333333333,0.00283519402286729
"5174",99.75,1.08333333333333,0.00283570526805995
"5175",100,1.08333333333333,0.00283555491658286
"5176",100.25,1.08333333333333,0.00283476932838325
"5177",100.5,1.08333333333333,0.00283338176543054
"5178",100.75,1.08333333333333,0.00283143284183458
"5179",101,1.08333333333333,0.00282897087603288
"5180",101.25,1.08333333333333,0.00282605213576095
"5181",101.5,1.08333333333333,0.00282274096767676
"5182",101.75,1.08333333333333,0.00281910980480562
"5183",102,1.08333333333333,0.00281523904639743
"5184",102.25,1.08333333333333,0.00281121680633641
"5185",102.5,1.08333333333333,0.00280713852790299
"5186",102.75,1.08333333333333,0.00280310646444657
"5187",103,1.08333333333333,0.00279922902736987
"5188",103.25,1.08333333333333,0.00279562000473428
"5189",103.5,1.08333333333333,0.00279239765574895
"5190",103.75,1.08333333333333,0.00278968368838215
"5191",104,1.08333333333333,0.00278760212930491
"5192",104.25,1.08333333333333,0.00278627809731618
"5193",104.5,1.08333333333333,0.00278583649327482
"5194",104.75,1.08333333333333,0.00278640062134344
"5195",105,1.08333333333333,0.00278809075799942
"5196",105.25,1.08333333333333,0.00279102268675343
"5197",105.5,1.08333333333333,0.00279530621780108
"5198",105.75,1.08333333333333,0.00280104371288466
"5199",106,1.08333333333333,0.00280832863642609
"5200",106.25,1.08333333333333,0.00281724415447964
"5201",106.5,1.08333333333333,0.00282786180321626
"5202",106.75,1.08333333333333,0.00284024024846904
"5203",107,1.08333333333333,0.00285442415732312
"5204",107.25,1.08333333333333,0.00287044320181394
"5205",107.5,1.08333333333333,0.00288831121350036
"5206",107.75,1.08333333333333,0.00290802550600768
"5207",108,1.08333333333333,0.00292956638060298
"5208",108.25,1.08333333333333,0.00295289682748993
"5209",108.5,1.08333333333333,0.00297796243282342
"5210",108.75,1.08333333333333,0.00300469149848065
"5211",109,1.08333333333333,0.00303299537843238
"5212",109.25,1.08333333333333,0.00306276903218552
"5213",109.5,1.08333333333333,0.00309389179227685
"5214",109.75,1.08333333333333,0.00312622833925129
"5215",110,1.08333333333333,0.00315962987402258
"5216",110.25,1.08333333333333,0.00319393547406406
"5217",110.5,1.08333333333333,0.0032289736165796
"5218",110.75,1.08333333333333,0.00326456384873344
"5219",111,1.08333333333333,0.00330051858223962
"5220",111.25,1.08333333333333,0.00333664498718983
"5221",111.5,1.08333333333333,0.00337274695799272
"5222",111.75,1.08333333333333,0.00340862712275534
"5223",112,1.08333333333333,0.00344408886640174
"5224",112.25,1.08333333333333,0.00347893833732453
"5225",112.5,1.08333333333333,0.00351298640742105
"5226",112.75,1.08333333333333,0.00354605055598622
"5227",113,1.08333333333333,0.00357795664911144
"5228",113.25,1.08333333333333,0.00360854058795795
"5229",113.5,1.08333333333333,0.00363764980150239
"5230",113.75,1.08333333333333,0.00366514456205149
"5231",114,1.08333333333333,0.0036908991049391
"5232",114.25,1.08333333333333,0.00371480253729062
"5233",114.5,1.08333333333333,0.00373675952449701
"5234",114.75,1.08333333333333,0.00375669074700691
"5235",115,1.08333333333333,0.00377453312413866
"5236",115.25,1.08333333333333,0.00379023980575158
"5237",115.5,1.08333333333333,0.00380377993671129
"5238",115.75,1.08333333333333,0.00381513820305456
"5239",116,1.08333333333333,0.0038243141725241
"5240",116.25,1.08333333333333,0.00383132144562708
"5241",116.5,1.08333333333333,0.00383618663650488
"5242",116.75,1.08333333333333,0.00383894820562389
"5243",117,1.08333333333333,0.00383965516855817
"5244",117.25,1.08333333333333,0.00383836570689251
"5245",117.5,1.08333333333333,0.00383514570850098
"5246",117.75,1.08333333333333,0.00383006726513262
"5247",118,1.08333333333333,0.00382320715535813
"5248",118.25,1.08333333333333,0.003814645340504
"5249",118.5,1.08333333333333,0.00380446350024349
"5250",118.75,1.08333333333333,0.00379274363305279
"5251",119,1.08333333333333,0.00377956674481753
"5252",119.25,1.08333333333333,0.00376501164653389
"5253",119.5,1.08333333333333,0.00374915387934714
"5254",119.75,1.08333333333333,0.00373206478216959
"5255",120,1.08333333333333,0.00371381071388459
"5256",120.25,1.08333333333333,0.00369445243874592
"5257",120.5,1.08333333333333,0.00367404468009077
"5258",120.75,1.08333333333333,0.00365263584397464
"5259",121,1.08333333333333,0.00363026791087596
"5260",121.25,1.08333333333333,0.00360697649027702
"5261",121.5,1.08333333333333,0.003582791029769
"5262",121.75,1.08333333333333,0.00355773516741245
"5263",122,1.08333333333333,0.00353182721346305
"5264",122.25,1.08333333333333,0.00350508074529272
"5265",122.5,1.08333333333333,0.00347750529743606
"5266",122.75,1.08333333333333,0.00344910712720206
"5267",123,1.08333333333333,0.00341989003523292
"5268",123.25,1.08333333333333,0.00338985621977826
"5269",123.5,1.08333333333333,0.00335900714328732
"5270",123.75,1.08333333333333,0.00332734439020012
"5271",124,1.08333333333333,0.00329487049552631
"5272",124.25,1.08333333333333,0.00326158972491674
"5273",124.5,1.08333333333333,0.00322750878842869
"5274",124.75,1.08333333333333,0.00319263747202382
"5275",125,1.08333333333333,0.00315698917297807
"5276",125.25,1.08333333333333,0.00312058132777592
"5277",125.5,1.08333333333333,0.00308343572365611
"5278",125.75,1.08333333333333,0.00304557868771818
"5279",126,1.08333333333333,0.00300704115032975
"5280",126.25,1.08333333333333,0.00296785858243688
"5281",126.5,1.08333333333333,0.00292807080921385
"5282",126.75,1.08333333333333,0.0028877217052381
"5283",127,1.08333333333333,0.00284685877898411
"5284",127.25,1.08333333333333,0.00280553265684623
"5285",127.5,1.08333333333333,0.00276379647907427
"5286",127.75,1.08333333333333,0.00272170522189693
"5287",128,1.08333333333333,0.00267931496167701
"5288",128.25,1.08333333333333,0.00263668209815984
"5289",128.5,1.08333333333333,0.00259386255471911
"5290",128.75,1.08333333333333,0.00255091097395545
"5291",129,1.08333333333333,0.00250787992705687
"5292",129.25,1.08333333333333,0.00246481915498553
"5293",129.5,1.08333333333333,0.00242177485882232
"5294",129.75,1.08333333333333,0.00237878905549571
"5295",130,1.08333333333333,0.00233589901366937
"5296",130.25,1.08333333333333,0.00229313678279633
"5297",130.5,1.08333333333333,0.00225052882630431
"5298",130.75,1.08333333333333,0.00220809576760278
"5299",131,1.08333333333333,0.00216585225514631
"5300",131.25,1.08333333333333,0.00212380695020482
"5301",131.5,1.08333333333333,0.0020819626383359
"5302",131.75,1.08333333333333,0.00204031646288548
"5303",132,1.08333333333333,0.0019988602762187
"5304",132.25,1.08333333333333,0.00195758110186093
"5305",132.5,1.08333333333333,0.00191646169836341
"5306",132.75,1.08333333333333,0.00187548121355165
"5307",133,1.08333333333333,0.00183461591591252
"5308",133.25,1.08333333333333,0.0017938399882704
"5309",133.5,1.08333333333333,0.00175312636762616
"5310",133.75,1.08333333333333,0.00171244761411248
"5311",134,1.08333333333333,0.00167177679147267
"5312",134.25,1.08333333333333,0.00163108834130703
"5313",134.5,1.08333333333333,0.00159035893355138
"5314",134.75,1.08333333333333,0.00154956827624851
"5315",135,1.08333333333333,0.00150869986862725
"5316",135.25,1.08333333333333,0.00146774168279106
"5317",135.5,1.08333333333333,0.00142668676090514
"5318",135.75,1.08333333333333,0.0013855337166185
"5319",136,1.08333333333333,0.0013442871315211
"5320",87,1.125,0.00169631513720782
"5321",87.25,1.125,0.00174829755593888
"5322",87.5,1.125,0.0017993751723933
"5323",87.75,1.125,0.00184944451204072
"5324",88,1.125,0.00189841054964883
"5325",88.25,1.125,0.00194618732903703
"5326",88.5,1.125,0.001992698468249
"5327",88.75,1.125,0.00203787754407529
"5328",89,1.125,0.00208166835174755
"5329",89.25,1.125,0.00212402503757937
"5330",89.5,1.125,0.00216491210430725
"5331",89.75,1.125,0.00220430429085298
"5332",90,1.125,0.00224218633015116
"5333",90.25,1.125,0.00227855259052804
"5334",90.5,1.125,0.00231340660784985
"5335",90.75,1.125,0.00234676051725144
"5336",91,1.125,0.00237863439468442
"5337",91.25,1.125,0.00240905551976715
"5338",91.5,1.125,0.002438057572459
"5339",91.75,1.125,0.00246567977690689
"5340",92,1.125,0.0024919660064124
"5341",92.25,1.125,0.00251696386384134
"5342",92.5,1.125,0.00254072375194133
"5343",92.75,1.125,0.00256329794795388
"5344",93,1.125,0.00258473969660963
"5345",93.25,1.125,0.00260510233509289
"5346",93.5,1.125,0.00262443846286556
"5347",93.75,1.125,0.00264279916836816
"5348",94,1.125,0.00266023332358539
"5349",94.25,1.125,0.00267678695629388
"5350",94.5,1.125,0.0026925027085223
"5351",94.75,1.125,0.0027074193883701
"5352",95,1.125,0.00272157162087118
"5353",95.25,1.125,0.00273498960207666
"5354",95.5,1.125,0.0027476989589847
"5355",95.75,1.125,0.00275972071638836
"5356",96,1.125,0.00277107137016164
"5357",96.25,1.125,0.00278176306497928
"5358",96.5,1.125,0.00279180387298357
"5359",96.75,1.125,0.00280119816848743
"5360",97,1.125,0.00280994709245152
"5361",97.25,1.125,0.00281804909920759
"5362",97.5,1.125,0.00282550057673118
"5363",97.75,1.125,0.00283229653070593
"5364",98,1.125,0.00283843132167685
"5365",98.25,1.125,0.00284389944377012
"5366",98.5,1.125,0.00284869633276836
"5367",98.75,1.125,0.00285281919077982
"5368",99,1.125,0.0028562678143322
"5369",99.25,1.125,0.00285904541246172
"5370",99.5,1.125,0.0028611594012596
"5371",99.75,1.125,0.00286262216138444
"5372",100,1.125,0.00286345174525221
"5373",100.25,1.125,0.00286367252097909
"5374",100.5,1.125,0.00286331574067552
"5375",100.75,1.125,0.00286242002137448
"5376",101,1.125,0.00286103172772183
"5377",101.25,1.125,0.00285920524655956
"5378",101.5,1.125,0.00285700314469165
"5379",101.75,1.125,0.00285449620243074
"5380",102,1.125,0.0028517633169768
"5381",102.25,1.125,0.00284889127126639
"5382",102.5,1.125,0.00284597436564235
"5383",102.75,1.125,0.00284311391151514
"5384",103,1.125,0.00284041758810186
"5385",103.25,1.125,0.00283799866531759
"5386",103.5,1.125,0.00283597509793471
"5387",103.75,1.125,0.00283446849819287
"5388",104,1.125,0.00283360299610792
"5389",104.25,1.125,0.00283350399876162
"5390",104.5,1.125,0.00283429686182219
"5391",104.75,1.125,0.00283610548841396
"5392",105,1.125,0.0028390508721864
"5393",105.25,1.125,0.00284324960299206
"5394",105.5,1.125,0.00284881235493223
"5395",105.75,1.125,0.0028558423776333
"5396",106,1.125,0.00286443401244162
"5397",106.25,1.125,0.00287467125573898
"5398",106.5,1.125,0.00288662639175765
"5399",106.75,1.125,0.00290035871709049
"5400",107,1.125,0.00291591337853152
"5401",107.25,1.125,0.0029333203449344
"5402",107.5,1.125,0.00295259353243893
"5403",107.75,1.125,0.00297373010069249
"5404",108,1.125,0.00299670993559864
"5405",108.25,1.125,0.00302149533168053
"5406",108.5,1.125,0.00304803088438243
"5407",108.75,1.125,0.00307624359958854
"5408",109,1.125,0.00310604322436028
"5409",109.25,1.125,0.00313732279943667
"5410",109.5,1.125,0.00316995943046685
"5411",109.75,1.125,0.00320381527131609
"5412",110,1.125,0.00323873870917577
"5413",110.25,1.125,0.00327456573768646
"5414",110.5,1.125,0.00331112150092307
"5415",110.75,1.125,0.00334822198796515
"5416",111,1.125,0.00338567585495175
"5417",111.25,1.125,0.00342328634906241
"5418",111.5,1.125,0.00346085330683397
"5419",111.75,1.125,0.00349817519766397
"5420",112,1.125,0.00353505118230889
"5421",112.25,1.125,0.00357128315568758
"5422",112.5,1.125,0.00360667774336702
"5423",112.75,1.125,0.00364104822174387
"5424",113,1.125,0.00367421633313757
"5425",113.25,1.125,0.00370601396875734
"5426",113.5,1.125,0.00373628469476837
"5427",113.75,1.125,0.00376488509941705
"5428",114,1.125,0.00379168594232946
"5429",114.25,1.125,0.00381657309060734
"5430",114.5,1.125,0.00383944823014215
"5431",114.75,1.125,0.00386022934457136
"5432",115,1.125,0.00387885095843172
"5433",115.25,1.125,0.00389526414523553
"5434",115.5,1.125,0.00390943630532491
"5435",115.75,1.125,0.0039213507223591
"5436",116,1.125,0.0039310059110829
"5437",116.25,1.125,0.00393841477253346
"5438",116.5,1.125,0.00394360357599949
"5439",116.75,1.125,0.00394661078979108
"5440",117,1.125,0.00394748578515953
"5441",117.25,1.125,0.00394628743948328
"5442",117.5,1.125,0.00394308266608087
"5443",117.75,1.125,0.0039379448987061
"5444",118,1.125,0.00393095255892001
"5445",118.25,1.125,0.00392218753412478
"5446",118.5,1.125,0.00391173369310396
"5447",118.75,1.125,0.00389967546447083
"5448",119,1.125,0.00388609650151925
"5449",119.25,1.125,0.00387107845464834
"5450",119.5,1.125,0.00385469986984596
"5451",119.75,1.125,0.00383703522873032
"5452",120,1.125,0.00381815414242708
"5453",120.25,1.125,0.0037981207081727
"5454",120.5,1.125,0.00377699303405288
"5455",120.75,1.125,0.00375482293378013
"5456",121,1.125,0.00373165578995623
"5457",121.25,1.125,0.00370753058092219
"5458",121.5,1.125,0.00368248006313341
"5459",121.75,1.125,0.00365653109807062
"5460",122,1.125,0.00362970511006095
"5461",122.25,1.125,0.00360201865908369
"5462",122.5,1.125,0.00357348411071187
"5463",122.75,1.125,0.00354411038382294
"5464",123,1.125,0.00351390375562239
"5465",123.25,1.125,0.00348286870287656
"5466",123.5,1.125,0.00345100875804921
"5467",123.75,1.125,0.00341832735927645
"5468",124,1.125,0.00338482867378475
"5469",124.25,1.125,0.00335051837543428
"5470",124.5,1.125,0.00331540435852912
"5471",124.75,1.125,0.00327949737183863
"5472",125,1.125,0.00324281155888246
"5473",125.25,1.125,0.00320536489289513
"5474",125.5,1.125,0.00316717949745663
"5475",125.75,1.125,0.00312828184649655
"5476",126,1.125,0.00308870284019469
"5477",126.25,1.125,0.00304847775615213
"5478",126.5,1.125,0.00300764607803585
"5479",126.75,1.125,0.00296625120664783
"5480",127,1.125,0.00292434006098225
"5481",127.25,1.125,0.00288196257925814
"5482",127.5,1.125,0.00283917113210123
"5483",127.75,1.125,0.00279601986195456
"5484",128,1.125,0.00275256396438422
"5485",128.25,1.125,0.00270885892818348
"5486",128.5,1.125,0.00266495975204129
"5487",128.75,1.125,0.00262092015601362
"5488",129,1.125,0.00257679180610962
"5489",129.25,1.125,0.0025326235699793
"5490",129.5,1.125,0.00248846082097428
"5491",129.75,1.125,0.00244434480676327
"5492",130,1.125,0.00240031209724531
"5493",130.25,1.125,0.00235639412474733
"5494",130.5,1.125,0.00231261682745717
"5495",130.75,1.125,0.00226900040477395
"5496",131,1.125,0.00222555919080379
"5497",131.25,1.125,0.00218230164964498
"5498",131.5,1.125,0.00213923049344924
"5499",131.75,1.125,0.00209634292157278
"5500",132,1.125,0.00205363097650217
"5501",132.25,1.125,0.0020110820097126
"5502",132.5,1.125,0.00196867924824563
"5503",132.75,1.125,0.00192640245063247
"5504",133,1.125,0.00188422863888347
"5505",133.25,1.125,0.00184213289165673
"5506",133.5,1.125,0.00180008918244269
"5507",133.75,1.125,0.00175807124568362
"5508",134,1.125,0.00171605345320573
"5509",134.25,1.125,0.00167401168318602
"5510",134.5,1.125,0.00163192416410728
"5511",134.75,1.125,0.00158977227676319
"5512",135,1.125,0.0015475412983451
"5513",135.25,1.125,0.00150522107394579
"5514",135.5,1.125,0.00146280660242166
"5515",135.75,1.125,0.00142029852542183
"5516",136,1.125,0.00137770351047606
"5517",87,1.16666666666667,0.00170697144448315
"5518",87.25,1.16666666666667,0.00175906334197361
"5519",87.5,1.16666666666667,0.00181023553383882
"5520",87.75,1.16666666666667,0.00186038479520533
"5521",88,1.16666666666667,0.00190941648677336
"5522",88.25,1.16666666666667,0.00195724517513784
"5523",88.5,1.16666666666667,0.00200379513768637
"5524",88.75,1.16666666666667,0.00204900074603537
"5525",89,1.16666666666667,0.00209280672385687
"5526",89.25,1.16666666666667,0.00213516827689939
"5527",89.5,1.16666666666667,0.00217605109498082
"5528",89.75,1.16666666666667,0.00221543122769345
"5529",90,1.16666666666667,0.00225329483747683
"5530",90.25,1.16666666666667,0.00228963783554888
"5531",90.5,1.16666666666667,0.00232446540791008
"5532",90.75,1.16666666666667,0.00235779144022055
"5533",91,1.16666666666667,0.00238963785177187
"5534",91.25,1.16666666666667,0.00242003385001352
"5535",91.5,1.16666666666667,0.00244901511813121
"5536",91.75,1.16666666666667,0.00247662294899906
"5537",92,1.16666666666667,0.00250290333943119
"5538",92.25,1.16666666666667,0.00252790605903698
"5539",92.5,1.16666666666667,0.00255168370813782
"5540",92.75,1.16666666666667,0.00257429077913673
"5541",93,1.16666666666667,0.00259578273545093
"5542",93.25,1.16666666666667,0.00261621512163453
"5543",93.5,1.16666666666667,0.00263564271764505
"5544",93.75,1.16666666666667,0.00265411874936052
"5545",94,1.16666666666667,0.00267169416644988
"5546",94.25,1.16666666666667,0.00268841699755801
"5547",94.5,1.16666666666667,0.00270433179150712
"5548",94.75,1.16666666666667,0.00271947915185927
"5549",95,1.16666666666667,0.0027338953707511
"5550",95.25,1.16666666666667,0.00274761216642123
"5551",95.5,1.16666666666667,0.00276065652732457
"5552",95.75,1.16666666666667,0.00277305066418396
"5553",96,1.16666666666667,0.00278481206978775
"5554",96.25,1.16666666666667,0.00279595368481895
"5555",96.5,1.16666666666667,0.00280648416651418
"5556",96.75,1.16666666666667,0.0028164082555142
"5557",97,1.16666666666667,0.00282572723489569
"5558",97.25,1.16666666666667,0.00283443947408018
"5559",97.5,1.16666666666667,0.00284254104911143
"5560",97.75,1.16666666666667,0.0028500264296882
"5561",98,1.16666666666667,0.00285688922234543
"5562",98.25,1.16666666666667,0.00286312295830177
"5563",98.5,1.16666666666667,0.00286872191374309
"5564",98.75,1.16666666666667,0.00287368194969865
"5565",99,1.16666666666667,0.00287800135819405
"5566",99.25,1.16666666666667,0.00288168170104053
"5567",99.5,1.16666666666667,0.00288472862744853
"5568",99.75,1.16666666666667,0.00288715265663939
"5569",100,1.16666666666667,0.0028889699117777
"5570",100.25,1.16666666666667,0.00289020279186099
"5571",100.5,1.16666666666667,0.00289088056868585
"5572",100.75,1.16666666666667,0.00289103989666283
"5573",101,1.16666666666667,0.00289072522407546
"5574",101.25,1.16666666666667,0.0028899890953721
"5575",101.5,1.16666666666667,0.00288889233523947
"5576",101.75,1.16666666666667,0.00288750410652921
"5577",102,1.16666666666667,0.00288590183558762
"5578",102.25,1.16666666666667,0.0028841710001635
"5579",102.5,1.16666666666667,0.0028824047768293
"5580",102.75,1.16666666666667,0.00288070354673073
"5581",103,1.16666666666667,0.00287917426046255
"5582",103.25,1.16666666666667,0.00287792966493225
"5583",103.5,1.16666666666667,0.00287708739719487
"5584",103.75,1.16666666666667,0.00287676895239438
"5585",104,1.16666666666667,0.00287709853509915
"5586",104.25,1.16666666666667,0.00287820180543902
"5587",104.5,1.16666666666667,0.00288020453350447
"5588",104.75,1.16666666666667,0.00288323117741632
"5589",105,1.16666666666667,0.0028874034022812
"5590",105.25,1.16666666666667,0.00289283855887323
"5591",105.5,1.16666666666667,0.00289964814228938
"5592",105.75,1.16666666666667,0.00290793625197641
"5593",106,1.16666666666667,0.00291779807538782
"5594",106.25,1.16666666666667,0.00292931841806599
"5595",106.5,1.16666666666667,0.00294257030313281
"5596",106.75,1.16666666666667,0.00295761366298589
"5597",107,1.16666666666667,0.00297449414542318
"5598",107.25,1.16666666666667,0.00299324205544497
"5599",107.5,1.16666666666667,0.00301387145260764
"5600",107.75,1.16666666666667,0.00303637942203376
"5601",108,1.16666666666667,0.00306074553503347
"5602",108.25,1.16666666666667,0.00308693151278519
"5603",108.5,1.16666666666667,0.00311488110369258
"5604",108.75,1.16666666666667,0.00314452018191925
"5605",109,1.16666666666667,0.0031757570712527
"5606",109.25,1.16666666666667,0.00320848309491894
"5607",109.5,1.16666666666667,0.00324257334832325
"5608",109.75,1.16666666666667,0.00327788768799598
"5609",110,1.16666666666667,0.00331427192634786
"5610",110.25,1.16666666666667,0.0033515592182595
"5611",110.5,1.16666666666667,0.0033895716221177
"5612",110.75,1.16666666666667,0.00342812181474062
"5613",111,1.16666666666667,0.00346701493677249
"5614",111.25,1.16666666666667,0.00350605054264241
"5615",111.5,1.16666666666667,0.003545024627127
"5616",111.75,1.16666666666667,0.00358373169898496
"5617",112,1.16666666666667,0.00362196687108131
"5618",112.25,1.16666666666667,0.00365952793592153
"5619",112.5,1.16666666666667,0.00369621739558735
"5620",112.75,1.16666666666667,0.00373184441571351
"5621",113,1.16666666666667,0.00376622667436065
"5622",113.25,1.16666666666667,0.00379919207840476
"5623",113.5,1.16666666666667,0.0038305803223454
"5624",113.75,1.16666666666667,0.00386024426719193
"5625",114,1.16666666666667,0.0038880511202623
"5626",114.25,1.16666666666667,0.0039138834002622
"5627",114.5,1.16666666666667,0.0039376396758295
"5628",114.75,1.16666666666667,0.00395923506975373
"5629",115,1.16666666666667,0.00397860152523068
"5630",115.25,1.16666666666667,0.00399568783470237
"5631",115.5,1.16666666666667,0.00401045943597876
"5632",115.75,1.16666666666667,0.00402289798435511
"5633",116,1.16666666666667,0.00403300071324804
"5634",116.25,1.16666666666667,0.00404077959939841
"5635",116.5,1.16666666666667,0.00404626035186292
"5636",116.75,1.16666666666667,0.00404948124677746
"5637",117,1.16666666666667,0.00405049183217483
"5638",117.25,1.16666666666667,0.00404935152893641
"5639",117.5,1.16666666666667,0.00404612815522385
"5640",117.75,1.16666666666667,0.00404089640245544
"5641",118,1.16666666666667,0.00403373629105737
"5642",118.25,1.16666666666667,0.00402473163383934
"5643",118.5,1.16666666666667,0.0040139685339339
"5644",118.75,1.16666666666667,0.00400153394282837
"5645",119,1.16666666666667,0.00398751430214515
"5646",119.25,1.16666666666667,0.00397199429053652
"5647",119.5,1.16666666666667,0.00395505569440948
"5648",119.75,1.16666666666667,0.00393677641824272
"5649",120,1.16666666666667,0.00391722964706896
"5650",120.25,1.16666666666667,0.0038964831703384
"5651",120.5,1.16666666666667,0.00387459887292304
"5652",120.75,1.16666666666667,0.00385163239553916
"5653",121,1.16666666666667,0.00382763296342333
"5654",121.25,1.16666666666667,0.00380264337876578
"5655",121.5,1.16666666666667,0.00377670016924441
"5656",121.75,1.16666666666667,0.0037498338820744
"5657",122,1.16666666666667,0.0037220695103427
"5658",122.25,1.16666666666667,0.00369342703608202
"5659",122.5,1.16666666666667,0.00366392207259227
"5660",122.75,1.16666666666667,0.00363356658697097
"5661",123,1.16666666666667,0.00360236968268963
"5662",123.25,1.16666666666667,0.00357033842136505
"5663",123.5,1.16666666666667,0.00353747866262805
"5664",123.75,1.16666666666667,0.00350379590118391
